sample,total_count,population,count,percentage
sample08590,92492,monocyte,19119,20.670977
sample08591,88260,b_cell,12522,14.187627
sample08591,88260,cd8_t_cell,21675,24.558124
sample08591,88260,cd4_t_cell,23682,26.832087
sample08591,88260,nk_cell,9821,11.127351
sample08591,88260,monocyte,20560,23.294811
sample08592,98319,b_cell,4856,4.939025
sample08592,98319,cd8_t_cell,28118,28.598745
sample08592,98319,cd4_t_cell,27790,28.265137
sample08592,98319,nk_cell,14330,14.575006
sample08592,98319,monocyte,23225,23.622087
sample08593,106245,b_cell,9346,8.796649
sample08593,106245,cd8_t_cell,30979,29.158078
sample08593,106245,cd4_t_cell,29912,28.153795
sample08593,106245,nk_cell,14153,13.321097
sample08593,106245,monocyte,21855,20.57038
sample08594,109540,b_cell,12192,11.130181
sample08594,109540,cd8_t_cell,29844,27.244842
sample08594,109540,cd4_t_cell,33363,30.457367
sample08594,109540,nk_cell,16578,15.134198
sample08594,109540,monocyte,17563,16.033412
sample08595,107743,b_cell,12236,11.356654
sample08595,107743,cd8_t_cell,26635,24.720864
sample08595,107743,cd4_t_cell,25868,24.008984
sample08595,107743,nk_cell,21547,19.998515
sample08595,107743,monocyte,21457,19.914983
sample08596,103126,b_cell,14877,14.426042
sample08596,103126,cd8_t_cell,25037,24.278068
sample08596,103126,cd4_t_cell,27566,26.730407
sample08596,103126,nk_cell,17205,16.683475
sample08596,103126,monocyte,18441,17.882008
sample08597,94536,b_cell,12922,13.668867
sample08597,94536,cd8_t_cell,29593,31.303419
sample08597,94536,cd4_t_cell,23708,25.078277
sample08597,94536,nk_cell,8267,8.744817
sample08597,94536,monocyte,20046,21.20462
sample08598,98738,b_cell,14788,14.97701
sample08598,98738,cd8_t_cell,29291,29.665377
sample08598,98738,cd4_t_cell,22012,22.293342
sample08598,98738,nk_cell,15502,15.700136
sample08598,98738,monocyte,17145,17.364135
sample08599,97815,b_cell,6913,7.067423
sample08599,97815,cd8_t_cell,29884,30.551551
sample08599,97815,cd4_t_cell,36209,37.01784
sample08599,97815,nk_cell,12765,13.050146
sample08599,97815,monocyte,12044,12.31304
sample08600,91743,b_cell,7713,8.407181
sample08600,91743,cd8_t_cell,21304,23.22139
sample08600,91743,cd4_t_cell,33740,36.776648
sample08600,91743,nk_cell,18724,20.409187
sample08600,91743,monocyte,10262,11.185595
sample08601,93371,b_cell,12781,13.688404
sample08601,93371,cd8_t_cell,13639,14.607319
sample08601,93371,cd4_t_cell,26974,28.889055
sample08601,93371,nk_cell,14778,15.827184
sample08601,93371,monocyte,25199,26.988037
sample08602,97449,b_cell,8563,8.78716
sample08602,97449,cd8_t_cell,23656,24.275262
sample08602,97449,cd4_t_cell,28352,29.094193
sample08602,97449,nk_cell,16385,16.813923
sample08602,97449,monocyte,20493,21.029462
sample08603,109102,b_cell,13177,12.077689
sample08603,109102,cd8_t_cell,23147,21.215926
sample08603,109102,cd4_t_cell,40156,36.805925
sample08603,109102,nk_cell,17434,15.979542
sample08603,109102,monocyte,15188,13.920918
sample08604,98857,b_cell,14511,14.678778
sample08604,98857,cd8_t_cell,25490,25.784719
sample08604,98857,cd4_t_cell,27832,28.153798
sample08604,98857,nk_cell,11844,11.980942
sample08604,98857,monocyte,19180,19.401762
sample08605,93365,b_cell,6673,7.147218
sample08605,93365,cd8_t_cell,25154,26.941573
sample08605,93365,cd4_t_cell,33294,35.660044
sample08605,93365,nk_cell,12710,13.613238
sample08605,93365,monocyte,15534,16.637926
sample08606,93859,b_cell,5098,5.431552
sample08606,93859,cd8_t_cell,29943,31.902108
sample08606,93859,cd4_t_cell,28367,30.222994
sample08606,93859,nk_cell,8418,8.968772
sample08606,93859,monocyte,22033,23.474574
sample08607,111427,b_cell,12700,11.397597
sample08607,111427,cd8_t_cell,29318,26.311397
sample08607,111427,cd4_t_cell,31598,28.357579
sample08607,111427,nk_cell,16961,15.221625
sample08607,111427,monocyte,20850,18.711802
sample08608,109574,b_cell,8897,8.119627
sample08608,109574,cd8_t_cell,31560,28.802453
sample08608,109574,cd4_t_cell,26964,24.608027
sample08608,109574,nk_cell,13871,12.659025
sample08608,109574,monocyte,28282,25.810868
sample08609,94192,b_cell,9368,9.945643
sample08609,94192,cd8_t_cell,25667,27.24966
sample08609,94192,cd4_t_cell,26980,28.643622
sample08609,94192,nk_cell,21998,23.354425
sample08609,94192,monocyte,10179,10.80665
sample08610,92235,b_cell,10082,10.930775
sample08610,92235,cd8_t_cell,19865,21.537377
sample08610,92235,cd4_t_cell,33759,36.601073
sample08610,92235,nk_cell,12108,13.127338
sample08610,92235,monocyte,16421,17.803437
sample08611,100438,b_cell,7209,7.177562
sample08611,100438,cd8_t_cell,19685,19.599156
sample08611,100438,cd4_t_cell,31121,30.985284
sample08611,100438,nk_cell,17371,17.295247
sample08611,100438,monocyte,25052,24.942751
sample08612,98046,b_cell,9544,9.734206
sample08612,98046,cd8_t_cell,31421,32.047202
sample08612,98046,cd4_t_cell,34428,35.11413
sample08612,98046,nk_cell,8425,8.592905
sample08612,98046,monocyte,14228,14.511556
sample08613,106774,b_cell,13292,12.448723
sample08613,106774,cd8_t_cell,20917,19.589975
sample08613,106774,cd4_t_cell,32624,30.554255
sample08613,106774,nk_cell,14522,13.600689
sample08613,106774,monocyte,25419,23.806357
sample08614,101852,b_cell,12664,12.433727
sample08614,101852,cd8_t_cell,30568,30.012175
sample08614,101852,cd4_t_cell,34425,33.799042
sample08614,101852,nk_cell,9936,9.755331
sample08614,101852,monocyte,14259,13.999725
sample08615,93264,b_cell,8340,8.942357
sample08615,93264,cd8_t_cell,22997,24.65796
sample08615,93264,cd4_t_cell,27299,29.270672
sample08615,93264,nk_cell,11509,12.340238
sample08615,93264,monocyte,23119,24.788772
sample08616,103871,b_cell,8840,8.510556
sample08616,103871,cd8_t_cell,24837,23.91139
sample08616,103871,cd4_t_cell,27365,26.345178
sample08616,103871,nk_cell,20241,19.486671
sample08616,103871,monocyte,22588,21.746204
sample08617,95214,b_cell,7156,7.515701
sample08617,95214,cd8_t_cell,29126,30.590039
sample08617,95214,cd4_t_cell,31091,32.653811
sample08617,95214,nk_cell,11868,12.464554
sample08617,95214,monocyte,15973,16.775894
sample08618,98670,b_cell,12437,12.604642
sample08618,98670,cd8_t_cell,17396,17.630485
sample08618,98670,cd4_t_cell,33110,33.556299
sample08618,98670,nk_cell,15445,15.653187
sample08618,98670,monocyte,20282,20.555387
sample08619,93519,b_cell,7675,8.206888
sample08619,93519,cd8_t_cell,21274,22.748319
sample08619,93519,cd4_t_cell,33755,36.09427
sample08619,93519,nk_cell,14884,15.915482
sample08619,93519,monocyte,15931,17.035041
sample08620,108053,b_cell,5174,4.788391
sample08620,108053,cd8_t_cell,23872,22.092862
sample08620,108053,cd4_t_cell,33897,31.370716
sample08620,108053,nk_cell,19886,18.403931
sample08620,108053,monocyte,25224,23.3441
sample08621,92987,b_cell,9090,9.77556
sample08621,92987,cd8_t_cell,19650,21.131986
sample08621,92987,cd4_t_cell,30752,33.07129
sample08621,92987,nk_cell,19375,20.836246
sample08621,92987,monocyte,14120,15.184918
sample08622,91908,b_cell,10073,10.959873
sample08622,91908,cd8_t_cell,24537,26.69735
sample08622,91908,cd4_t_cell,27626,30.058319
sample08622,91908,nk_cell,13880,15.102059
sample08622,91908,monocyte,15792,17.1824
sample08623,102178,b_cell,15957,15.616865
sample08623,102178,cd8_t_cell,20620,20.180469
sample08623,102178,cd4_t_cell,31022,30.360743
sample08623,102178,nk_cell,11306,11.065004
sample08623,102178,monocyte,23273,22.776919
sample08624,100855,b_cell,6118,6.066135
sample08624,100855,cd8_t_cell,27414,27.181597
sample08624,100855,cd4_t_cell,32187,31.914134
sample08624,100855,nk_cell,13481,13.366715
sample08624,100855,monocyte,21655,21.471419
sample08625,106119,b_cell,14515,13.678041
sample08625,106119,cd8_t_cell,26873,25.323458
sample08625,106119,cd4_t_cell,30895,29.113542
sample08625,106119,nk_cell,14875,14.017282
sample08625,106119,monocyte,18961,17.867677
sample08626,110960,b_cell,7909,7.127794
sample08626,110960,cd8_t_cell,29938,26.980894
sample08626,110960,cd4_t_cell,34135,30.763338
sample08626,110960,nk_cell,15086,13.59589
sample08626,110960,monocyte,23892,21.532084
sample08627,105497,b_cell,7180,6.805881
sample08627,105497,cd8_t_cell,34062,32.287174
sample08627,105497,cd4_t_cell,30501,28.911723
sample08627,105497,nk_cell,15240,14.445908
sample08627,105497,monocyte,18514,17.549314
sample08628,94174,b_cell,12349,13.112961
sample08628,94174,cd8_t_cell,23274,24.713828
sample08628,94174,cd4_t_cell,28333,30.085799
sample08628,94174,nk_cell,11570,12.285769
sample08628,94174,monocyte,18648,19.801644
sample08629,97566,b_cell,14483,14.844311
sample08629,97566,cd8_t_cell,18599,19.062993
sample08629,97566,cd4_t_cell,28264,28.969108
sample08629,97566,nk_cell,14899,15.270689
sample08629,97566,monocyte,21321,21.8529
sample08630,97948,b_cell,10701,10.925185
sample08630,97948,cd8_t_cell,21516,21.966758
sample08630,97948,cd4_t_cell,27874,28.457957
sample08630,97948,nk_cell,13915,14.206518
sample08630,97948,monocyte,23942,24.443582
sample08631,107012,b_cell,9141,8.542033
sample08631,107012,cd8_t_cell,25026,23.386162
sample08631,107012,cd4_t_cell,36960,34.538183
sample08631,107012,nk_cell,14779,13.810601
sample08631,107012,monocyte,21106,19.723022
sample08632,93895,b_cell,12198,12.991107
sample08632,93895,cd8_t_cell,19988,21.287608
sample08632,93895,cd4_t_cell,26436,28.154854
sample08632,93895,nk_cell,13171,14.027371
sample08632,93895,monocyte,22102,23.53906
sample08633,94361,b_cell,10044,10.644228
sample08633,94361,cd8_t_cell,22126,23.448247
sample08633,94361,cd4_t_cell,25872,27.418107
sample08633,94361,nk_cell,12230,12.960863
sample08633,94361,monocyte,24089,25.528555
sample08634,97496,b_cell,11438,11.731763
sample08634,97496,cd8_t_cell,25901,26.566218
sample08634,97496,cd4_t_cell,19037,19.525929
sample08634,97496,nk_cell,9492,9.735784
sample08634,97496,monocyte,31628,32.440305
sample08635,107955,b_cell,10529,9.753138
sample08635,107955,cd8_t_cell,32589,30.187578
sample08635,107955,cd4_t_cell,34057,31.547404
sample08635,107955,nk_cell,13773,12.758094
sample08635,107955,monocyte,17007,15.753786
sample08636,103273,b_cell,5872,5.6859
sample08636,103273,cd8_t_cell,27877,26.993503
sample08636,103273,cd4_t_cell,35065,33.953696
sample08636,103273,nk_cell,13348,12.924966
sample08636,103273,monocyte,21111,20.441935
sample08637,97381,b_cell,13090,13.442047
sample08637,97381,cd8_t_cell,15890,16.317351
sample08637,97381,cd4_t_cell,30417,31.235046
sample08637,97381,nk_cell,20096,20.636469
sample08637,97381,monocyte,17888,18.369086
sample08638,101737,b_cell,10595,10.414107
sample08638,101737,cd8_t_cell,25181,24.751074
sample08638,101737,cd4_t_cell,24108,23.696394
sample08638,101737,nk_cell,23703,23.298308
sample08638,101737,monocyte,18150,17.840117
sample08639,100579,b_cell,13033,12.957973
sample08639,100579,cd8_t_cell,27163,27.006632
sample08639,100579,cd4_t_cell,33674,33.48015
sample08639,100579,nk_cell,10240,10.181052
sample08639,100579,monocyte,16469,16.374193
sample08640,94299,b_cell,11199,11.876054
sample08640,94299,cd8_t_cell,15071,15.982142
sample08640,94299,cd4_t_cell,29285,31.055472
sample08640,94299,nk_cell,14597,15.479485
sample08640,94299,monocyte,24147,25.606846
sample08641,102320,b_cell,6585,6.435692
sample08641,102320,cd8_t_cell,22066,21.565676
sample08641,102320,cd4_t_cell,31453,30.739836
sample08641,102320,nk_cell,19420,18.979672
sample08641,102320,monocyte,22796,22.279124
sample08642,97506,b_cell,13687,14.037085
sample08642,97506,cd8_t_cell,22803,23.386253
sample08642,97506,cd4_t_cell,21023,21.560724
sample08642,97506,nk_cell,11543,11.838246
sample08642,97506,monocyte,28450,29.177692
sample08643,94298,b_cell,7565,8.02244
sample08643,94298,cd8_t_cell,27129,28.769433
sample08643,94298,cd4_t_cell,27716,29.391928
sample08643,94298,nk_cell,14049,14.898513
sample08643,94298,monocyte,17839,18.917686
sample08644,109149,b_cell,11217,10.276778
sample08644,109149,cd8_t_cell,32640,29.904076
sample08644,109149,cd4_t_cell,28565,26.170647
sample08644,109149,nk_cell,17330,15.877379
sample08644,109149,monocyte,19397,17.77112
sample08645,96987,b_cell,8587,8.853764
sample08645,96987,cd8_t_cell,23510,24.240362
sample08645,96987,cd4_t_cell,32286,33.288997
sample08645,96987,nk_cell,14561,15.013352
sample08645,96987,monocyte,18043,18.603524
sample08646,110253,b_cell,8581,7.783008
sample08646,110253,cd8_t_cell,29859,27.082256
sample08646,110253,cd4_t_cell,34070,30.901653
sample08646,110253,nk_cell,19229,17.440795
sample08646,110253,monocyte,18514,16.792287
sample08647,98608,b_cell,8038,8.151468
sample08647,98608,cd8_t_cell,24914,25.265699
sample08647,98608,cd4_t_cell,26534,26.908567
sample08647,98608,nk_cell,16526,16.759289
sample08647,98608,monocyte,22596,22.914976
sample08648,97211,b_cell,9006,9.264384
sample08648,97211,cd8_t_cell,19653,20.216848
sample08648,97211,cd4_t_cell,32938,33.882997
sample08648,97211,nk_cell,17237,17.731532
sample08648,97211,monocyte,18377,18.904239
sample08649,107119,b_cell,10407,9.715363
sample08649,107119,cd8_t_cell,27614,25.778807
sample08649,107119,cd4_t_cell,29896,27.909148
sample08649,107119,nk_cell,21242,19.830282
sample08649,107119,monocyte,17960,16.7664
sample08650,98847,b_cell,10549,10.672049
sample08650,98847,cd8_t_cell,21864,22.119032
sample08650,98847,cd4_t_cell,31583,31.9514
sample08650,98847,nk_cell,15334,15.512863
sample08650,98847,monocyte,19517,19.744656
sample08651,94529,b_cell,11648,12.322145
sample08651,94529,cd8_t_cell,21714,22.970729
sample08651,94529,cd4_t_cell,28076,29.700938
sample08651,94529,nk_cell,15038,15.908346
sample08651,94529,monocyte,18053,19.097843
sample08652,96071,b_cell,12042,12.53448
sample08652,96071,cd8_t_cell,22496,23.416015
sample08652,96071,cd4_t_cell,30471,31.717168
sample08652,96071,nk_cell,10905,11.35098
sample08652,96071,monocyte,20157,20.981358
sample08653,93809,b_cell,4628,4.933429
sample08653,93809,cd8_t_cell,29869,31.840229
sample08653,93809,cd4_t_cell,32793,34.9572
sample08653,93809,nk_cell,12892,13.742818
sample08653,93809,monocyte,13627,14.526325
sample08654,93201,b_cell,14074,15.100696
sample08654,93201,cd8_t_cell,24624,26.420317
sample08654,93201,cd4_t_cell,29516,31.669188
sample08654,93201,nk_cell,7775,8.342185
sample08654,93201,monocyte,17212,18.467613
sample08655,100069,b_cell,11039,11.031388
sample08655,100069,cd8_t_cell,19503,19.489552
sample08655,100069,cd4_t_cell,28761,28.741169
sample08655,100069,nk_cell,13692,13.682559
sample08655,100069,monocyte,27074,27.055332
sample08656,94968,b_cell,8524,8.975655
sample08656,94968,cd8_t_cell,29442,31.002022
sample08656,94968,cd4_t_cell,27846,29.321456
sample08656,94968,nk_cell,10409,10.960534
sample08656,94968,monocyte,18747,19.740334
sample08657,105817,b_cell,11025,10.418931
sample08657,105817,cd8_t_cell,19126,18.0746
sample08657,105817,cd4_t_cell,35070,33.142123
sample08657,105817,nk_cell,17919,16.933952
sample08657,105817,monocyte,22677,21.430394
sample08658,94378,b_cell,6118,6.482443
sample08658,94378,cd8_t_cell,28731,30.442476
sample08658,94378,cd4_t_cell,30653,32.478968
sample08658,94378,nk_cell,10826,11.470894
sample08658,94378,monocyte,18050,19.12522
sample08659,101374,b_cell,11932,11.770276
sample08659,101374,cd8_t_cell,23882,23.558309
sample08659,101374,cd4_t_cell,32543,32.10192
sample08659,101374,nk_cell,12495,12.325646
sample08659,101374,monocyte,20522,20.24385
sample08660,90908,b_cell,7588,8.3469
sample08660,90908,cd8_t_cell,19899,21.889163
sample08660,90908,cd4_t_cell,31128,34.241211
sample08660,90908,nk_cell,11364,12.50055
sample08660,90908,monocyte,20929,23.022176
sample08661,105659,b_cell,13388,12.670951
sample08661,105659,cd8_t_cell,24254,22.954978
sample08661,105659,cd4_t_cell,33223,31.443606
sample08661,105659,nk_cell,8756,8.287037
sample08661,105659,monocyte,26038,24.643428
sample08662,89148,b_cell,9462,10.613811
sample08662,89148,cd8_t_cell,28420,31.879571
sample08662,89148,cd4_t_cell,23719,26.606318
sample08662,89148,nk_cell,12535,14.060888
sample08662,89148,monocyte,15012,16.839413
sample08663,87150,b_cell,7168,8.2249
sample08663,87150,cd8_t_cell,26677,30.610442
sample08663,87150,cd4_t_cell,27205,31.216294
sample08663,87150,nk_cell,13258,15.212851
sample08663,87150,monocyte,12842,14.735513
sample08664,97207,b_cell,9472,9.744154
sample08664,97207,cd8_t_cell,24179,24.873723
sample08664,97207,cd4_t_cell,30787,31.671587
sample08664,97207,nk_cell,16446,16.918535
sample08664,97207,monocyte,16323,16.792001
sample08665,98481,b_cell,16428,16.68139
sample08665,98481,cd8_t_cell,20867,21.188859
sample08665,98481,cd4_t_cell,27999,28.430865
sample08665,98481,nk_cell,11875,12.058164
sample08665,98481,monocyte,21312,21.640723
sample08666,99309,b_cell,9018,9.080748
sample08666,99309,cd8_t_cell,16461,16.575537
sample08666,99309,cd4_t_cell,33887,34.122788
sample08666,99309,nk_cell,16840,16.957174
sample08666,99309,monocyte,23103,23.263753
sample08667,107797,b_cell,12257,11.370446
sample08667,107797,cd8_t_cell,27095,25.135208
sample08667,107797,cd4_t_cell,31198,28.941436
sample08667,107797,nk_cell,14672,13.610768
sample08667,107797,monocyte,22575,20.942141
sample08668,96328,b_cell,6722,6.978241
sample08668,96328,cd8_t_cell,20575,21.359314
sample08668,96328,cd4_t_cell,31283,32.4755
sample08668,96328,nk_cell,17796,18.474379
sample08668,96328,monocyte,19952,20.712565
sample08669,93339,b_cell,9649,10.337587
sample08669,93339,cd8_t_cell,23496,25.172757
sample08669,93339,cd4_t_cell,25472,27.289772
sample08669,93339,nk_cell,14945,16.011528
sample08669,93339,monocyte,19777,21.188356
sample08670,109107,b_cell,12336,11.306332
sample08670,109107,cd8_t_cell,28139,25.790279
sample08670,109107,cd4_t_cell,31189,28.5857
sample08670,109107,nk_cell,17992,16.490234
sample08670,109107,monocyte,19451,17.827454
sample08671,104765,b_cell,10137,9.675941
sample08671,104765,cd8_t_cell,24986,23.849568
sample08671,104765,cd4_t_cell,32991,31.490479
sample08671,104765,nk_cell,16104,15.371546
sample08671,104765,monocyte,20547,19.612466
sample08672,90711,b_cell,8464,9.330732
sample08672,90711,cd8_t_cell,19928,21.96867
sample08672,90711,cd4_t_cell,30861,34.021232
sample08672,90711,nk_cell,12033,13.265205
sample08672,90711,monocyte,19425,21.414161
sample08673,94564,b_cell,5998,6.342794
sample08673,94564,cd8_t_cell,22136,23.408485
sample08673,94564,cd4_t_cell,27951,29.55776
sample08673,94564,nk_cell,14797,15.647604
sample08673,94564,monocyte,23682,25.043357
sample08674,100777,b_cell,11509,11.420265
sample08674,100777,cd8_t_cell,26480,26.275837
sample08674,100777,cd4_t_cell,32656,32.404219
sample08674,100777,nk_cell,8396,8.331266
sample08674,100777,monocyte,21736,21.568413
sample08675,106859,b_cell,5635,5.273304
sample08675,106859,cd8_t_cell,18998,17.778568
sample08675,106859,cd4_t_cell,43707,40.901562
sample08675,106859,nk_cell,22598,21.147493
sample08675,106859,monocyte,15921,14.899073
sample08676,95286,b_cell,11219,11.774028
